Transcript stable ID version	Gene stable ID	Gene name
ENSMUST00000142407.7	ENSMUSG00000029203	Ube2k
ENSMUST00000201266.3	ENSMUSG00000029203	Ube2k
ENSMUST00000201292.3	ENSMUSG00000029203	Ube2k
ENSMUST00000201984.3	ENSMUSG00000029203	Ube2k
ENSMUST00000202679.3	ENSMUSG00000029203	Ube2k
ENSMUST00000202082.3	ENSMUSG00000029203	Ube2k
ENSMUST00000200946.2	ENSMUSG00000029203	Ube2k
ENSMUST00000201383.1	ENSMUSG00000029203	Ube2k
ENSMUST00000208955.1	ENSMUSG00000109446	Gm9195
ENSMUST00000023867.7	ENSMUSG00000023104	Rfc2
ENSMUST00000006704.16	ENSMUSG00000006529	Itih1
ENSMUST00000163118.1	ENSMUSG00000006529	Itih1
ENSMUST00000211249.2	ENSMUSG00000070815	Vmn1r87
ENSMUST00000227443.1	ENSMUSG00000070815	Vmn1r87
ENSMUST00000228800.1	ENSMUSG00000070815	Vmn1r87
ENSMUST00000094827.1	ENSMUSG00000070815	Vmn1r87
ENSMUST00000098179.8	ENSMUSG00000060441	Trim5
ENSMUST00000051795.9	ENSMUSG00000060441	Trim5
ENSMUST00000108523.9	ENSMUSG00000018442	Derl2
ENSMUST00000143850.7	ENSMUSG00000018442	Derl2
ENSMUST00000171041.7	ENSMUSG00000018442	Derl2
ENSMUST00000022225.11	ENSMUSG00000021712	Trim23
ENSMUST00000069187.11	ENSMUSG00000021712	Trim23
ENSMUST00000069174.5	ENSMUSG00000021712	Trim23
ENSMUST00000045931.11	ENSMUSG00000042472	Zfp410
ENSMUST00000222258.1	ENSMUSG00000042472	Zfp410
ENSMUST00000222832.1	ENSMUSG00000042472	Zfp410
ENSMUST00000220931.1	ENSMUSG00000042472	Zfp410
ENSMUST00000222471.1	ENSMUSG00000042472	Zfp410
ENSMUST00000222450.1	ENSMUSG00000042472	Zfp410
ENSMUST00000217600.1	ENSMUSG00000044292	Olfr978
ENSMUST00000057161.3	ENSMUSG00000044292	Olfr978
ENSMUST00000213259.1	ENSMUSG00000050343	Olfr1378
ENSMUST00000052285.1	ENSMUSG00000050343	Olfr1378
ENSMUST00000077962.7	ENSMUSG00000059852	Kcng2
ENSMUST00000184574.1	ENSMUSG00000059852	Kcng2
ENSMUST00000184366.1	ENSMUSG00000059852	Kcng2
ENSMUST00000221694.1	ENSMUSG00000087370	Tmem170b
ENSMUST00000129449.2	ENSMUSG00000087370	Tmem170b
ENSMUST00000119339.7	ENSMUSG00000035851	Ythdc1
ENSMUST00000120498.7	ENSMUSG00000035851	Ythdc1
ENSMUST00000038384.7	ENSMUSG00000035851	Ythdc1
ENSMUST00000076251.6	ENSMUSG00000074405	Zfp865
ENSMUST00000085427.5	ENSMUSG00000074405	Zfp865
ENSMUST00000109198.7	ENSMUSG00000046311	Zfp62
ENSMUST00000137061.8	ENSMUSG00000046311	Zfp62
ENSMUST00000150284.7	ENSMUSG00000046311	Zfp62
ENSMUST00000109197.7	ENSMUSG00000046311	Zfp62
ENSMUST00000151228.1	ENSMUSG00000046311	Zfp62
ENSMUST00000133150.7	ENSMUSG00000046311	Zfp62
ENSMUST00000136539.1	ENSMUSG00000046311	Zfp62
ENSMUST00000136691.1	ENSMUSG00000046311	Zfp62
ENSMUST00000061757.3	ENSMUSG00000046311	Zfp62
ENSMUST00000180016.1	ENSMUSG00000046311	Zfp62
ENSMUST00000026817.10	ENSMUSG00000025723	Nmb
ENSMUST00000119428.1	ENSMUSG00000025723	Nmb
ENSMUST00000030475.2	ENSMUSG00000028706	Nsun4
ENSMUST00000165493.7	ENSMUSG00000028706	Nsun4
ENSMUST00000215523.1	ENSMUSG00000059473	Olfr979
ENSMUST00000080835.3	ENSMUSG00000059473	Olfr979
ENSMUST00000163937.2	ENSMUSG00000045201	Lrrc3b
ENSMUST00000055211.5	ENSMUSG00000045201	Lrrc3b
ENSMUST00000223700.1	ENSMUSG00000045201	Lrrc3b
ENSMUST00000040423.11	ENSMUSG00000032679	Cd59a
ENSMUST00000168176.7	ENSMUSG00000032679	Cd59a
ENSMUST00000061764.13	ENSMUSG00000079657	Rab26
ENSMUST00000035797.15	ENSMUSG00000079657	Rab26
ENSMUST00000176533.1	ENSMUSG00000079657	Rab26
ENSMUST00000115513.8	ENSMUSG00000040363	Bcor
ENSMUST00000115512.8	ENSMUSG00000040363	Bcor
ENSMUST00000065143.13	ENSMUSG00000040363	Bcor
ENSMUST00000124033.7	ENSMUSG00000040363	Bcor
ENSMUST00000043441.12	ENSMUSG00000040363	Bcor
ENSMUST00000145872.7	ENSMUSG00000040363	Bcor
ENSMUST00000123004.1	ENSMUSG00000040363	Bcor
ENSMUST00000139793.7	ENSMUSG00000040396	Abhd13
ENSMUST00000048216.5	ENSMUSG00000040396	Abhd13
ENSMUST00000082287.2	ENSMUSG00000058523	Mup5
ENSMUST00000112439.8	ENSMUSG00000030127	Cops7a
ENSMUST00000032220.14	ENSMUSG00000030127	Cops7a
ENSMUST00000129976.7	ENSMUSG00000030127	Cops7a
ENSMUST00000129446.7	ENSMUSG00000030127	Cops7a
ENSMUST00000148485.1	ENSMUSG00000030127	Cops7a
ENSMUST00000106837.7	ENSMUSG00000066258	Trim12a
ENSMUST00000106839.8	ENSMUSG00000066258	Trim12a
ENSMUST00000070943.6	ENSMUSG00000066258	Trim12a
ENSMUST00000111564.7	ENSMUSG00000049550	Clip1
ENSMUST00000111566.8	ENSMUSG00000049550	Clip1
ENSMUST00000137363.7	ENSMUSG00000049550	Clip1
ENSMUST00000111561.7	ENSMUSG00000049550	Clip1
ENSMUST00000063905.11	ENSMUSG00000049550	Clip1
ENSMUST00000031382.13	ENSMUSG00000049550	Clip1
ENSMUST00000154672.1	ENSMUSG00000049550	Clip1
ENSMUST00000149410.1	ENSMUSG00000049550	Clip1
ENSMUST00000160658.7	ENSMUSG00000022311	Csmd3
ENSMUST00000162830.7	ENSMUSG00000022311	Csmd3
ENSMUST00000161653.1	ENSMUSG00000022311	Csmd3
ENSMUST00000100670.9	ENSMUSG00000022311	Csmd3
ENSMUST00000237109.1	ENSMUSG00000117853	Vmn1r88
ENSMUST00000236472.1	ENSMUSG00000117853	Vmn1r88
ENSMUST00000171783.1	ENSMUSG00000117853	Vmn1r88
ENSMUST00000080606.8	ENSMUSG00000078673	Mup19
ENSMUST00000107477.1	ENSMUSG00000078673	Mup19
ENSMUST00000077636.7	ENSMUSG00000040751	Lat2
ENSMUST00000036362.12	ENSMUSG00000040751	Lat2
ENSMUST00000200998.3	ENSMUSG00000040751	Lat2
ENSMUST00000201632.1	ENSMUSG00000040751	Lat2
ENSMUST00000202085.1	ENSMUSG00000040751	Lat2
ENSMUST00000159692.7	ENSMUSG00000046324	Ermp1
ENSMUST00000114613.8	ENSMUSG00000036172	Cd200r3
ENSMUST00000114612.7	ENSMUSG00000036172	Cd200r3
ENSMUST00000077178.12	ENSMUSG00000036172	Cd200r3
ENSMUST00000048479.13	ENSMUSG00000036172	Cd200r3
ENSMUST00000114611.9	ENSMUSG00000036172	Cd200r3
ENSMUST00000164007.7	ENSMUSG00000036172	Cd200r3
ENSMUST00000171779.7	ENSMUSG00000036172	Cd200r3
ENSMUST00000114622.9	ENSMUSG00000036172	Cd200r3
ENSMUST00000166731.1	ENSMUSG00000036172	Cd200r3
ENSMUST00000220537.1	ENSMUSG00000021280	Exoc3l4
ENSMUST00000223050.1	ENSMUSG00000021280	Exoc3l4
ENSMUST00000072646.7	ENSMUSG00000021280	Exoc3l4
ENSMUST00000223431.1	ENSMUSG00000021280	Exoc3l4
ENSMUST00000221144.1	ENSMUSG00000021280	Exoc3l4
ENSMUST00000222437.1	ENSMUSG00000021280	Exoc3l4
ENSMUST00000220852.1	ENSMUSG00000021280	Exoc3l4
ENSMUST00000222897.1	ENSMUSG00000021280	Exoc3l4
ENSMUST00000193287.5	ENSMUSG00000027667	Zfp639
ENSMUST00000191783.5	ENSMUSG00000027667	Zfp639
ENSMUST00000193119.5	ENSMUSG00000027667	Zfp639
ENSMUST00000192985.5	ENSMUSG00000027667	Zfp639
ENSMUST00000193789.1	ENSMUSG00000027667	Zfp639
ENSMUST00000029203.12	ENSMUSG00000027667	Zfp639
ENSMUST00000034231.3	ENSMUSG00000031779	Ccl22
ENSMUST00000211073.1	ENSMUSG00000118272	Arhgef4
ENSMUST00000100312.9	ENSMUSG00000026937	Lcn5
ENSMUST00000028306.12	ENSMUSG00000026937	Lcn5
ENSMUST00000100313.3	ENSMUSG00000026937	Lcn5
ENSMUST00000159747.8	ENSMUSG00000037509	Arhgef4
ENSMUST00000162599.7	ENSMUSG00000037509	Arhgef4
ENSMUST00000159021.8	ENSMUSG00000037509	Arhgef4
ENSMUST00000047664.15	ENSMUSG00000037509	Arhgef4
ENSMUST00000038474.13	ENSMUSG00000039356	Exosc2
ENSMUST00000137156.1	ENSMUSG00000039356	Exosc2
ENSMUST00000207792.1	ENSMUSG00000031497	Tnfsf13b
ENSMUST00000033892.8	ENSMUSG00000031497	Tnfsf13b
ENSMUST00000216463.2	ENSMUSG00000060254	Olfr980
ENSMUST00000073932.3	ENSMUSG00000060254	Olfr980
ENSMUST00000107924.1	ENSMUSG00000075700	Selenot
ENSMUST00000215956.2	ENSMUSG00000046678	Olfr981
ENSMUST00000059859.4	ENSMUSG00000046678	Olfr981
ENSMUST00000133413.7	ENSMUSG00000040599	Mis12
ENSMUST00000164220.7	ENSMUSG00000040599	Mis12
ENSMUST00000048807.11	ENSMUSG00000040599	Mis12
ENSMUST00000155236.1	ENSMUSG00000040599	Mis12
ENSMUST00000143762.1	ENSMUSG00000040599	Mis12
ENSMUST00000136137.1	ENSMUSG00000040599	Mis12
ENSMUST00000176652.7	ENSMUSG00000052752	Traf7
ENSMUST00000176353.7	ENSMUSG00000052752	Traf7
ENSMUST00000176237.7	ENSMUSG00000052752	Traf7
ENSMUST00000177154.7	ENSMUSG00000052752	Traf7
ENSMUST00000177193.7	ENSMUSG00000052752	Traf7
ENSMUST00000070777.12	ENSMUSG00000052752	Traf7
ENSMUST00000088464.11	ENSMUSG00000052752	Traf7
ENSMUST00000020997.14	ENSMUSG00000020669	Sh3yl1
ENSMUST00000110880.2	ENSMUSG00000020669	Sh3yl1
ENSMUST00000028859.7	ENSMUSG00000027380	Acoxl
ENSMUST00000110344.1	ENSMUSG00000027380	Acoxl
ENSMUST00000175934.7	ENSMUSG00000024613	Tcof1
ENSMUST00000176630.7	ENSMUSG00000024613	Tcof1
ENSMUST00000177172.7	ENSMUSG00000024613	Tcof1
ENSMUST00000177343.1	ENSMUSG00000024613	Tcof1
ENSMUST00000020712.4	ENSMUSG00000020434	4921536K21Rik
ENSMUST00000018491.7	ENSMUSG00000018347	Zkscan6
ENSMUST00000071465.8	ENSMUSG00000018347	Zkscan6
ENSMUST00000052346.9	ENSMUSG00000020536	Llgl1
ENSMUST00000108719.3	ENSMUSG00000020536	Llgl1
ENSMUST00000054051.4	ENSMUSG00000049010	Olfr982
ENSMUST00000016664.7	ENSMUSG00000016520	Lnx2
ENSMUST00000108212.7	ENSMUSG00000059975	Zfp74
ENSMUST00000108211.7	ENSMUSG00000059975	Zfp74
ENSMUST00000108205.8	ENSMUSG00000059975	Zfp74
ENSMUST00000032797.8	ENSMUSG00000059975	Zfp74
ENSMUST00000041860.12	ENSMUSG00000035582	Gdpd4
ENSMUST00000170049.1	ENSMUSG00000035582	Gdpd4
ENSMUST00000222783.1	ENSMUSG00000033122	Hsd17b3
ENSMUST00000221513.1	ENSMUSG00000033122	Hsd17b3
ENSMUST00000222810.1	ENSMUSG00000033122	Hsd17b3
ENSMUST00000039832.6	ENSMUSG00000033122	Hsd17b3
ENSMUST00000166224.7	ENSMUSG00000033122	Hsd17b3
ENSMUST00000201203.3	ENSMUSG00000038828	Tmem214
ENSMUST00000114716.3	ENSMUSG00000038828	Tmem214
ENSMUST00000075693.11	ENSMUSG00000057375	Yipf1
ENSMUST00000139527.7	ENSMUSG00000057375	Yipf1
ENSMUST00000124650.1	ENSMUSG00000057375	Yipf1
ENSMUST00000128284.7	ENSMUSG00000057375	Yipf1
ENSMUST00000122309.1	ENSMUSG00000078495	Zfp984
ENSMUST00000105734.9	ENSMUSG00000078495	Zfp984
ENSMUST00000186475.1	ENSMUSG00000099689	Zfp383
ENSMUST00000041115.6	ENSMUSG00000070471	Erich6
ENSMUST00000109996.7	ENSMUSG00000047205	Dusp18
ENSMUST00000055931.4	ENSMUSG00000047205	Dusp18
ENSMUST00000123614.7	ENSMUSG00000072946	Ptgr2
ENSMUST00000135001.7	ENSMUSG00000072946	Ptgr2
ENSMUST00000147363.7	ENSMUSG00000072946	Ptgr2
ENSMUST00000146377.7	ENSMUSG00000072946	Ptgr2
ENSMUST00000006718.14	ENSMUSG00000026167	Wnt10a
ENSMUST00000187238.1	ENSMUSG00000026167	Wnt10a
ENSMUST00000060409.12	ENSMUSG00000049109	Themis
ENSMUST00000056097.10	ENSMUSG00000049109	Themis
ENSMUST00000105516.8	ENSMUSG00000049109	Themis
ENSMUST00000161345.1	ENSMUSG00000049109	Themis
ENSMUST00000034230.6	ENSMUSG00000031778	Cx3cl1
ENSMUST00000211956.1	ENSMUSG00000031778	Cx3cl1
ENSMUST00000211947.1	ENSMUSG00000031778	Cx3cl1
ENSMUST00000105718.7	ENSMUSG00000059423	Zfp933
ENSMUST00000135798.1	ENSMUSG00000059423	Zfp933
ENSMUST00000227176.1	ENSMUSG00000095629	Vmn1r89
ENSMUST00000227239.1	ENSMUSG00000095629	Vmn1r89
ENSMUST00000228587.1	ENSMUSG00000095629	Vmn1r89
ENSMUST00000227390.1	ENSMUSG00000095629	Vmn1r89
ENSMUST00000227276.1	ENSMUSG00000095629	Vmn1r89
ENSMUST00000227319.1	ENSMUSG00000095629	Vmn1r89
ENSMUST00000226717.1	ENSMUSG00000095629	Vmn1r89
ENSMUST00000053008.4	ENSMUSG00000095629	Vmn1r89
ENSMUST00000218402.1	ENSMUSG00000020640	Itsn2
ENSMUST00000220311.1	ENSMUSG00000020640	Itsn2
ENSMUST00000219007.1	ENSMUSG00000020640	Itsn2
ENSMUST00000217672.1	ENSMUSG00000020640	Itsn2
ENSMUST00000062580.7	ENSMUSG00000020640	Itsn2
ENSMUST00000120267.8	ENSMUSG00000047767	Atg16l2
ENSMUST00000122116.7	ENSMUSG00000047767	Atg16l2
ENSMUST00000239231.1	ENSMUSG00000118600	AL929275.1
ENSMUST00000019859.8	ENSMUSG00000019715	Gle1
ENSMUST00000190551.6	ENSMUSG00000094647	Gm21650
ENSMUST00000179073.1	ENSMUSG00000094647	Gm21650
ENSMUST00000150403.7	ENSMUSG00000002103	Acp2
ENSMUST00000002172.13	ENSMUSG00000002103	Acp2
ENSMUST00000238832.1	ENSMUSG00000002103	Acp2
ENSMUST00000155418.1	ENSMUSG00000002103	Acp2
ENSMUST00000239169.1	ENSMUSG00000002103	Acp2
ENSMUST00000024721.7	ENSMUSG00000023926	Rhag
ENSMUST00000233740.1	ENSMUSG00000023926	Rhag
ENSMUST00000023043.9	ENSMUSG00000022407	Adsl
ENSMUST00000164806.5	ENSMUSG00000022407	Adsl
ENSMUST00000207170.1	ENSMUSG00000022407	Adsl
ENSMUST00000168756.7	ENSMUSG00000022407	Adsl
ENSMUST00000170354.1	ENSMUSG00000022407	Adsl
ENSMUST00000201734.3	ENSMUSG00000043747	1520401A03Rik
ENSMUST00000178006.7	ENSMUSG00000043747	1520401A03Rik
ENSMUST00000050970.3	ENSMUSG00000029642	Polr1d
ENSMUST00000110557.4	ENSMUSG00000029642	Polr1d
ENSMUST00000200993.1	ENSMUSG00000029642	Polr1d
ENSMUST00000049285.9	ENSMUSG00000034648	Lrrn1
ENSMUST00000162592.7	ENSMUSG00000062040	Zfp27
ENSMUST00000161904.7	ENSMUSG00000062040	Zfp27
ENSMUST00000053521.14	ENSMUSG00000062040	Zfp27
ENSMUST00000159920.1	ENSMUSG00000062040	Zfp27
ENSMUST00000172448.1	ENSMUSG00000062040	Zfp27
ENSMUST00000112658.7	ENSMUSG00000054423	Cadps
ENSMUST00000067491.13	ENSMUSG00000054423	Cadps
ENSMUST00000224581.1	ENSMUSG00000054423	Cadps
ENSMUST00000112657.8	ENSMUSG00000054423	Cadps
ENSMUST00000177814.1	ENSMUSG00000054423	Cadps
ENSMUST00000068044.13	ENSMUSG00000022094	Slc39a14
ENSMUST00000022688.9	ENSMUSG00000022094	Slc39a14
ENSMUST00000152067.7	ENSMUSG00000022094	Slc39a14
ENSMUST00000127000.1	ENSMUSG00000022094	Slc39a14
ENSMUST00000152442.7	ENSMUSG00000022094	Slc39a14
ENSMUST00000151011.7	ENSMUSG00000022094	Slc39a14
ENSMUST00000139284.1	ENSMUSG00000022094	Slc39a14
ENSMUST00000143153.1	ENSMUSG00000022094	Slc39a14
ENSMUST00000169631.7	ENSMUSG00000078598	Skint5
ENSMUST00000170105.7	ENSMUSG00000078598	Skint5
ENSMUST00000171627.8	ENSMUSG00000078598	Skint5
ENSMUST00000106061.8	ENSMUSG00000040928	S100pbp
ENSMUST00000072431.12	ENSMUSG00000040928	S100pbp
ENSMUST00000106059.7	ENSMUSG00000040928	S100pbp
ENSMUST00000117965.7	ENSMUSG00000040928	S100pbp
ENSMUST00000117497.7	ENSMUSG00000040928	S100pbp
ENSMUST00000117350.1	ENSMUSG00000040928	S100pbp
ENSMUST00000049081.11	ENSMUSG00000040928	S100pbp
ENSMUST00000035048.11	ENSMUSG00000032473	Cldn18
ENSMUST00000112882.8	ENSMUSG00000032473	Cldn18
ENSMUST00000136429.7	ENSMUSG00000032473	Cldn18
ENSMUST00000131922.1	ENSMUSG00000032473	Cldn18
ENSMUST00000050580.10	ENSMUSG00000063882	Uqcrh
ENSMUST00000078676.5	ENSMUSG00000063882	Uqcrh
ENSMUST00000022915.10	ENSMUSG00000022304	Dpys
ENSMUST00000110306.8	ENSMUSG00000022304	Dpys
ENSMUST00000155859.1	ENSMUSG00000022304	Dpys
ENSMUST00000023952.9	ENSMUSG00000049382	Krt8
ENSMUST00000013807.7	ENSMUSG00000013663	Pten
ENSMUST00000233122.1	ENSMUSG00000054951	9130008F23Rik
ENSMUST00000068258.2	ENSMUSG00000054951	9130008F23Rik
ENSMUST00000030578.13	ENSMUSG00000028788	Ptp4a2
ENSMUST00000165853.1	ENSMUSG00000028788	Ptp4a2
ENSMUST00000190987.1	ENSMUSG00000096898	Gm20867
ENSMUST00000178900.1	ENSMUSG00000096898	Gm20867
ENSMUST00000109995.1	ENSMUSG00000048807	Slc35e4
ENSMUST00000051207.1	ENSMUSG00000048807	Slc35e4
ENSMUST00000105137.3	ENSMUSG00000078346	H2al1n
ENSMUST00000028678.8	ENSMUSG00000027244	Atg13
ENSMUST00000076803.11	ENSMUSG00000027244	Atg13
ENSMUST00000041705.7	ENSMUSG00000020867	Spata20
ENSMUST00000208130.1	ENSMUSG00000042425	Frmpd3
ENSMUST00000131252.7	ENSMUSG00000024949	Sf1
ENSMUST00000113489.7	ENSMUSG00000024949	Sf1
ENSMUST00000113488.7	ENSMUSG00000024949	Sf1
ENSMUST00000113487.7	ENSMUSG00000024949	Sf1
ENSMUST00000155973.1	ENSMUSG00000024949	Sf1
ENSMUST00000125516.7	ENSMUSG00000024949	Sf1
ENSMUST00000124667.1	ENSMUSG00000024949	Sf1
ENSMUST00000162237.1	ENSMUSG00000024949	Sf1
ENSMUST00000081525.3	ENSMUSG00000037348	Paqr7
ENSMUST00000134506.7	ENSMUSG00000037348	Paqr7
ENSMUST00000136171.7	ENSMUSG00000037348	Paqr7
ENSMUST00000125330.7	ENSMUSG00000037348	Paqr7
ENSMUST00000095074.3	ENSMUSG00000037348	Paqr7
ENSMUST00000035824.10	ENSMUSG00000038042	Ptpdc1
ENSMUST00000238995.1	ENSMUSG00000038042	Ptpdc1
ENSMUST00000222028.1	ENSMUSG00000038042	Ptpdc1
ENSMUST00000086195.6	ENSMUSG00000066797	Zfp648
ENSMUST00000039374.8	ENSMUSG00000035967	Ints6l
ENSMUST00000101553.8	ENSMUSG00000035967	Ints6l
ENSMUST00000143142.7	ENSMUSG00000035967	Ints6l
ENSMUST00000142624.1	ENSMUSG00000035967	Ints6l
ENSMUST00000186445.6	ENSMUSG00000035967	Ints6l
ENSMUST00000238355.1	ENSMUSG00000095909	Gm10324
ENSMUST00000238623.1	ENSMUSG00000095909	Gm10324
ENSMUST00000092528.5	ENSMUSG00000095909	Gm10324
ENSMUST00000023840.6	ENSMUSG00000023078	Cxcl13
ENSMUST00000184439.7	ENSMUSG00000096215	Smim22
ENSMUST00000178155.8	ENSMUSG00000096215	Smim22
ENSMUST00000185147.7	ENSMUSG00000096215	Smim22
ENSMUST00000034232.2	ENSMUSG00000031780	Ccl17
ENSMUST00000184666.7	ENSMUSG00000062151	Unc13c
ENSMUST00000075245.6	ENSMUSG00000062151	Unc13c
ENSMUST00000160379.3	ENSMUSG00000090071	Cdk5r2
ENSMUST00000069453.8	ENSMUSG00000055725	Paqr3
ENSMUST00000112969.9	ENSMUSG00000055725	Paqr3
ENSMUST00000196078.4	ENSMUSG00000055725	Paqr3
ENSMUST00000112968.1	ENSMUSG00000055725	Paqr3
ENSMUST00000105290.8	ENSMUSG00000005897	Nr2c1
ENSMUST00000092213.10	ENSMUSG00000005897	Nr2c1
ENSMUST00000099343.1	ENSMUSG00000005897	Nr2c1
ENSMUST00000169583.7	ENSMUSG00000079265	Gm8257
ENSMUST00000111860.8	ENSMUSG00000079265	Gm8257
ENSMUST00000179215.1	ENSMUSG00000079265	Gm8257
ENSMUST00000129934.1	ENSMUSG00000029477	Morn3
ENSMUST00000137490.1	ENSMUSG00000029477	Morn3
ENSMUST00000045843.14	ENSMUSG00000029477	Morn3
ENSMUST00000031437.13	ENSMUSG00000029477	Morn3
ENSMUST00000079915.9	ENSMUSG00000057977	Skint11
ENSMUST00000145797.7	ENSMUSG00000057977	Skint11
ENSMUST00000151810.1	ENSMUSG00000057977	Skint11
ENSMUST00000164297.7	ENSMUSG00000057977	Skint11
ENSMUST00000161306.1	ENSMUSG00000054537	Tmprss11e
ENSMUST00000049246.6	ENSMUSG00000034639	Setmar
ENSMUST00000150897.7	ENSMUSG00000061356	Nuggc
ENSMUST00000079469.6	ENSMUSG00000061356	Nuggc
ENSMUST00000165003.7	ENSMUSG00000091923	Gm8267
ENSMUST00000169062.1	ENSMUSG00000091923	Gm8267
ENSMUST00000226900.1	ENSMUSG00000091923	Gm8267
ENSMUST00000084263.5	ENSMUSG00000028784	Spocd1
ENSMUST00000128007.7	ENSMUSG00000028784	Spocd1
ENSMUST00000166343.2	ENSMUSG00000091043	Glyatl3
ENSMUST00000006667.10	ENSMUSG00000045868	Gvin1
ENSMUST00000183409.1	ENSMUSG00000045868	Gvin1
ENSMUST00000060311.11	ENSMUSG00000039959	Hip1
ENSMUST00000202643.1	ENSMUSG00000039959	Hip1
ENSMUST00000212301.1	ENSMUSG00000039959	Hip1
ENSMUST00000201998.1	ENSMUSG00000039959	Hip1
ENSMUST00000007738.10	ENSMUSG00000007594	Hapln4
ENSMUST00000034699.7	ENSMUSG00000032181	Scg3
ENSMUST00000213324.1	ENSMUSG00000032181	Scg3
ENSMUST00000214244.1	ENSMUSG00000032181	Scg3
ENSMUST00000044113.11	ENSMUSG00000036698	Ago2
ENSMUST00000047672.8	ENSMUSG00000034024	Cct2
ENSMUST00000219690.1	ENSMUSG00000034024	Cct2
ENSMUST00000219036.1	ENSMUSG00000034024	Cct2
ENSMUST00000219573.1	ENSMUSG00000034024	Cct2
ENSMUST00000218719.1	ENSMUSG00000034024	Cct2
ENSMUST00000218059.1	ENSMUSG00000034024	Cct2
ENSMUST00000028320.13	ENSMUSG00000026950	Neb
ENSMUST00000075301.9	ENSMUSG00000026950	Neb
ENSMUST00000238288.1	ENSMUSG00000026950	Neb
ENSMUST00000238749.1	ENSMUSG00000026950	Neb
ENSMUST00000135200.1	ENSMUSG00000026950	Neb
ENSMUST00000148356.2	ENSMUSG00000026950	Neb
ENSMUST00000139672.1	ENSMUSG00000026950	Neb
ENSMUST00000210179.1	ENSMUSG00000026950	Neb
ENSMUST00000209712.1	ENSMUSG00000026950	Neb
ENSMUST00000036934.11	ENSMUSG00000026950	Neb
ENSMUST00000119139.7	ENSMUSG00000070814	Zswim9
ENSMUST00000119558.7	ENSMUSG00000070814	Zswim9
ENSMUST00000144470.1	ENSMUSG00000070814	Zswim9
ENSMUST00000108532.8	ENSMUSG00000070814	Zswim9
ENSMUST00000070761.9	ENSMUSG00000021714	Cenpk
ENSMUST00000225557.1	ENSMUSG00000021714	Cenpk
ENSMUST00000022227.7	ENSMUSG00000021714	Cenpk
ENSMUST00000035371.8	ENSMUSG00000038486	Sv2a
ENSMUST00000032479.10	ENSMUSG00000030329	Pianp
ENSMUST00000162000.3	ENSMUSG00000030329	Pianp
ENSMUST00000159391.7	ENSMUSG00000030329	Pianp
ENSMUST00000162170.7	ENSMUSG00000030329	Pianp
ENSMUST00000160704.7	ENSMUSG00000030329	Pianp
ENSMUST00000161292.1	ENSMUSG00000030329	Pianp
ENSMUST00000160666.1	ENSMUSG00000030329	Pianp
ENSMUST00000169143.7	ENSMUSG00000049676	Catsperg1
ENSMUST00000069861.3	ENSMUSG00000049676	Catsperg1
ENSMUST00000047846.12	ENSMUSG00000049676	Catsperg1
ENSMUST00000086843.10	ENSMUSG00000026311	Asb1
ENSMUST00000027538.8	ENSMUSG00000026311	Asb1
ENSMUST00000190484.6	ENSMUSG00000026311	Asb1
ENSMUST00000186068.1	ENSMUSG00000026311	Asb1
ENSMUST00000188081.6	ENSMUSG00000026311	Asb1
ENSMUST00000188879.1	ENSMUSG00000026311	Asb1
ENSMUST00000084203.10	ENSMUSG00000028917	Plekhm2
ENSMUST00000030751.4	ENSMUSG00000028917	Plekhm2
ENSMUST00000112235.7	ENSMUSG00000031342	Gpm6b
ENSMUST00000060210.13	ENSMUSG00000031342	Gpm6b
ENSMUST00000112233.7	ENSMUSG00000031342	Gpm6b
ENSMUST00000112223.7	ENSMUSG00000031342	Gpm6b
ENSMUST00000112224.7	ENSMUSG00000031342	Gpm6b
ENSMUST00000112229.8	ENSMUSG00000031342	Gpm6b
ENSMUST00000112228.7	ENSMUSG00000031342	Gpm6b
ENSMUST00000112227.8	ENSMUSG00000031342	Gpm6b
ENSMUST00000112226.2	ENSMUSG00000031342	Gpm6b
ENSMUST00000112974.5	ENSMUSG00000034663	Bmp2k
ENSMUST00000035635.9	ENSMUSG00000034663	Bmp2k
ENSMUST00000173583.7	ENSMUSG00000074832	2410141K09Rik
ENSMUST00000172688.3	ENSMUSG00000074832	2410141K09Rik
ENSMUST00000172579.3	ENSMUSG00000074832	2410141K09Rik
ENSMUST00000091541.10	ENSMUSG00000074832	2410141K09Rik
ENSMUST00000036680.7	ENSMUSG00000039759	Thap3
ENSMUST00000105665.2	ENSMUSG00000039759	Thap3
ENSMUST00000111352.7	ENSMUSG00000002109	Ddb2
ENSMUST00000028696.4	ENSMUSG00000002109	Ddb2
ENSMUST00000146998.7	ENSMUSG00000056394	Lig1
ENSMUST00000185145.7	ENSMUSG00000056394	Lig1
ENSMUST00000123025.1	ENSMUSG00000056394	Lig1
ENSMUST00000165964.7	ENSMUSG00000056394	Lig1
ENSMUST00000177588.7	ENSMUSG00000056394	Lig1
ENSMUST00000098814.10	ENSMUSG00000056394	Lig1
ENSMUST00000089765.8	ENSMUSG00000068391	Chrac1
ENSMUST00000134353.1	ENSMUSG00000068391	Chrac1
ENSMUST00000040676.10	ENSMUSG00000033055	Ankrd54
ENSMUST00000156411.1	ENSMUSG00000033055	Ankrd54
ENSMUST00000125523.1	ENSMUSG00000033055	Ankrd54
ENSMUST00000151889.7	ENSMUSG00000033055	Ankrd54
